Comment ID,Channel ID,Comment create timestamp,Price,Parent comment ID,Post ID,Video ID,Comment text,Top-level comment ID
UgyCVdkN-58jXuTmu0p4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-19T16:48:11.630486+00:00,0,,,2NoMrid--os,"{""text"":""Change prafull Patel!! Make a former player the AIFF president, they know the ground reality of Indian football""}",
Ugwry5zcYZIObAXhP4R4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-19T03:53:15.32718+00:00,0,,,ydoYGdNJ4fQ,"{""text"":""Beep=Gand""}",
UgwayU92WFlYb2RgTYp4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-18T23:21:06.58731+00:00,0,,,37t4h0krvYk,"{""text"":""If you repeat one lie a million times... atleast ten people start to think about it""}",
UgwIGzAuad1U5ammgPl4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-18T22:54:37.748889+00:00,0,,,V_jb7iKmP2A,"{""text"":""9:29"",""videoLink"":{""externalVideoId"":""V_jb7iKmP2A"",""startTimeSeconds"":569}},{""text"":""\n""},{""text"":""Arnub: (hits blunt)""},{""text"":""\n""},{""text"":""This is a conspiracy""},{""text"":""\n""},{""text"":""😂😂😂""}",
UgxeEBuZ23lQH5W2NKl4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-16T22:51:11.631893+00:00,0,,,bbkvm8cQDdI,"{""text"":""If that's a true Story, the amount of respect for this guy has grown ten fold""}",
UgwCBZCnRl7095vpk2N4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-16T02:16:20.973048+00:00,0,,,pNa2VXdWoag,"{""text"":""Everyone loses their shit once in a while...but true he (a political figure) should have controlled his emotions in front of the camera... probably worried about the results which might not be in his favour""}",
UgyuObEossWZH8YbUqp4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-13T22:30:02.952387+00:00,0,,,0Hlr1gqe9j8,"{""text"":""Try a complete league of 20 best players in football history...like team messi, cr7, r9, Ronaldinho, Maradona, Pele, Zidane etc""}",
Ugz0JGFLVrg64aptORp4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-12T00:47:31.265935+00:00,0,,,rdiwf2DxW3I,"{""text"":""Truth always hurts...when the guy said scoop whoop is communal...this guy started abusing""}",
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u_aFDBwf-0,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-06T06:16:14.71159+00:00,0,UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u_XOkIlj_m,,Ed6UZtVTI64,"{""text"":""@gaurav patil"",""mention"":{""externalChannelId"":""UCDJe7wpN1ygUDRDwBR126bQ""}},{""text"":"" I have""}",UgzwHK9jXHa7e8SBO6J4AaABAg
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u_RjEeg2yb,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-06T04:53:05.919315+00:00,0,UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8uQwp7QDFzw,,Ed6UZtVTI64,"{""text"":""@gaurav patil"",""mention"":{""externalChannelId"":""UCDJe7wpN1ygUDRDwBR126bQ""}},{""text"":"" it depends on who is asking...""}",UgzwHK9jXHa7e8SBO6J4AaABAg
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u_RWPk7PbO,UCQHcGs-Dub4lqoMVppqrlvw,2019-05-06T04:51:12.687208+00:00,0,UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8uXXJTwmgiV,,Ed6UZtVTI64,"{""text"":""@Vote for Narendra Modi"",""mention"":{""externalChannelId"":""UCb8v_HH4TYc6TiatdDBzLHg""}},{""text"":"" I loved the way they showed time telling the story of Mahabharat ( me samay hu)""}",UgzwHK9jXHa7e8SBO6J4AaABAg
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8uL8E84__f3,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-30T06:14:05.012869+00:00,0,UgzwHK9jXHa7e8SBO6J4AaABAg,,Ed6UZtVTI64,"{""text"":""@abhishek"",""mention"":{""externalChannelId"":""UC7FnsDHtF1WawFrKULPyV0w""}},{""text"":"" sorry, I didn't get you""}",UgzwHK9jXHa7e8SBO6J4AaABAg
UgzDzkjCWH7WO9TN4OJ4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-24T07:43:55.484597+00:00,0,,,5M_UP3QtRNc,"{""text"":""Kickoff glitch""}",
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u5lR981yyK,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-24T06:57:32.254396+00:00,0,UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u5UErvauBS,,Ed6UZtVTI64,"{""text"":""@EmptyRainbows"",""mention"":{""externalChannelId"":""UCuCfTv8MqEj9jyYgV-B-Tng""}},{""text"":"" Buddha was just trying to educate the public wath their true Dharm is, he was trying to revive the Vedas which at that time were only known to the 'Brahmins' and few educated royal families (which Siddhartha was a part of)...the Vedas/Upanishads were deliberately kept away from public to create a caste division... whatever Buddhism teaches is a reiteration of ancient vedic teachings""}",UgzwHK9jXHa7e8SBO6J4AaABAg
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u5kZlKy8YS,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-24T06:49:58.500827+00:00,0,UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u5jsAhu4tT,,Ed6UZtVTI64,"{""text"":""@閑星白"",""mention"":{""externalChannelId"":""UCDxhevZa9tXE55vOqXTpI9g""}},{""text"":"" you are correct on that... that's because Sanatan Dharm means everything is one""}",UgzwHK9jXHa7e8SBO6J4AaABAg
UgzwHK9jXHa7e8SBO6J4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-23T05:34:27.56287+00:00,0,,,Ed6UZtVTI64,"{""text"":""Hindus consider Buddha as an avatar of Vishnu, we don't differentiate between Hinduism and Buddhism...they are the same for us...both are part of Sanatan dharma""}",
Ugxiw1hkntMBZ-sfh-p4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-17T17:36:53.039008+00:00,0,,,W3rYP1TyUOA,"{""text"":""India should have its own social media platforms so that no foreign country can steal our data and manipulate our way of life....I'm not saying be completely independent like China...but our people should be given the option""}",
UgxVOiALsCv-n73aoup4AaABAg.8tHiCgs6FdK8tTz5xdVcPo,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-08T20:07:21.385199+00:00,0,UgxVOiALsCv-n73aoup4AaABAg.8tHiCgs6FdK8tSpUupStKb,,3_NjRAxeBwc,"{""text"":""@Meme Whore 21"",""mention"":{""externalChannelId"":""UC1U6Cu0G_tuRDqBIysq_wPg""}},{""text"":"" I'm a 96 kuli myself,  yes we conquered but we could not rule...guess why, no unity...rajputs, jaats, Sikhs, all had different priorities, different opinions...we Marathas didn't what peshwas in power cause we thought they were using us (which probably they were...remnants of animosity)...that's the real story""}",UgxVOiALsCv-n73aoup4AaABAg
UgxVOiALsCv-n73aoup4AaABAg.8tHiCgs6FdK8tTyI6M7YpM,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-08T20:00:16.64543+00:00,0,UgxVOiALsCv-n73aoup4AaABAg,,3_NjRAxeBwc,"{""text"":""@SS""},{""text"":"" I see where you are coming from, I too watch some content of apostate prophet and David wood and an open debate does sound like a good idea...but I feel a little uncomfortable when you say that we should 'educate'our kids....I mean, there would be no difference between our ways and what they teach n preach in a madarsa""}",UgxVOiALsCv-n73aoup4AaABAg
UgxVOiALsCv-n73aoup4AaABAg.8tHiCgs6FdK8tShb9l6Z3y,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-08T08:15:13.486688+00:00,0,UgxVOiALsCv-n73aoup4AaABAg,,3_NjRAxeBwc,"{""text"":""@SS""},{""text"":"" how do you propose to 'educate' people on Islam?""}",UgxVOiALsCv-n73aoup4AaABAg
UgxVOiALsCv-n73aoup4AaABAg.8tHiCgs6FdK8tPLVpL91Ah,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-07T00:55:39.805308+00:00,0,UgxVOiALsCv-n73aoup4AaABAg,,3_NjRAxeBwc,"{""text"":""Don't be so pessimistic...we still have time and we are getting aware...it is our duty to unite our brethren... cause if the human race loses our ideology, humanity will be lost""}",UgxVOiALsCv-n73aoup4AaABAg
UgxfNcTjjbL5DBmpuxt4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-06T17:43:44.326516+00:00,0,,,UblXNR-IcDw,"{""text"":""Anger was evident on his face😂😂😂 agar woh uske samne interview de Rahi hoti toh woh chappal Nikal ke pel deta""}",
UgzhkV5eZ3KbS-pE8hx4AaABAg.8tNt5wD8XD18tOZjM4_Lqt,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-06T17:40:44.375519+00:00,0,UgzhkV5eZ3KbS-pE8hx4AaABAg,,UblXNR-IcDw,"{""text"":""Even Gautam Gambhir""}",UgzhkV5eZ3KbS-pE8hx4AaABAg
UgwXvBBeJgBKjUGHaNZ4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-04-06T17:39:15.860104+00:00,0,,,UblXNR-IcDw,"{""text"":""1200 saal se tolerate kar rahe hai, phir bhi hum hi intolerant""}",
UgwTL4ty_caP-qEnGJ94AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-28T17:14:21.209855+00:00,0,,,gSF8J-xMfrU,"{""text"":""Nothing will change for Indian football until Praful Patel is leading the AIFF, you might as well suggest them to make a national team from \""Baramati\""... India might have chances to make it to the world cup like Iceland""}",
UgzJvkSYfYnEjXF9jiF4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-22T20:03:30.43581+00:00,0,,,0_55_hUzYsA,"{""text"":""He is the same guy who tells his fellow friends in America that Indians go crazy for Snickers bar...""}",
Ugz0yxy7SBlmRpSgxDJ4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-20T06:11:27.608618+00:00,0,,,EQkz0NQ756w,"{""text"":""Dekh bhai, Jin logo ne 2014 me vote Kiya tha Modi Ko, woh log ka vote toh change hone wala nai...kyunki 200saal ki gundagi saaf karne me kuch 10-15 saal toh lagenge""}",
UgxOw5ED7zPLKdFqRdZ4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-20T04:41:01.751122+00:00,0,,,qqZ_SH9N3Xo,"{""text"":""My theory...Mrs Gandhi called a hit on Sunanda Pushkar Tharoor and forged evidence that would prove Shashi to be guilty so that he would be Rahul Gandhi's puppet and not run for president of Indian National Congress and eventually prime minister of India...Jai parivarwad (dynastic politics)""}",
UgxMtz-QF_1ikUa7IYN4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-15T21:48:24.410328+00:00,0,,,mhGwnX6_z8Y,"{""text"":""BJP ka joota bhi hona chahiye bakwas metre pe""}",
Ugx5s_gMEI54GpKa-Ht4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-14T20:45:05.595452+00:00,0,,,hjB_lKaq29g,"{""text"":""Everyone knows what we need to do for bringing secularism in India...but no one can say it out loud""}",
UgxL7B8LO8Ht0Ud1F7x4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-12T06:11:08.048631+00:00,0,,,3Su_ydENa2w,"{""text"":""Gaand mein Goli marunga""}",
UgzNlRarw83Rwh1mCd14AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-11T05:18:51.210096+00:00,0,,,WecOxYbOqk0,"{""text"":""So if I'm a Muslim and I don't fast in Ramadan, is it a crime??""}",
UgzG7sEtm6U1Tg7wzoh4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-03-03T07:06:14.525037+00:00,0,,,g3rQ4aXbKuM,"{""text"":""BC where are the jokes...shitty comedy Rahul...I came here to laugh, not to here your views""}",
UgxtuxR__KcoG-Ber9l4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-28T00:21:54.401844+00:00,0,,,MxoEnUehq6k,"{""text"":""now either would i look at digimon the same""}",
Ugxeiu5W6BYn5wlER_d4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-27T05:00:30.833455+00:00,0,,,chZiAYG_Z8o,"{""text"":""A nuclear war on the brink and this topic gets only 3 mins from BBC... great going... probably you have more important topics like who deserved the Oscars and who didn't""}",
UgwSEx4VoWv_gSOxh0F4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-26T17:27:08.270109+00:00,0,,,zkTw1zKSHc8,"{""text"":""Ok, now honor your airforce with 50 medals for each soldier like you usually do""}",
UgxTiOHOT7CDTkhysuB4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-24T06:24:27.1503+00:00,0,,,ZMBGD1a5fGw,"{""text"":""Lapar= Lachar?""}",
Ugy7jaoRjAGet2YUVst4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-21T22:45:21.799797+00:00,0,,,w0vdaZJ202w,"{""text"":""It is not a pollution free train if hydrogen is made with use of conventional electricity""}",
Ugxyj5MuhhJagf3g1JJ4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-18T05:48:33.50884+00:00,0,,,7nnp55fO2dE,"{""text"":""If he had a better work ethic and didn't party all the time, he would have given Messi n CR a run for their money...same goes for Adriano and Neymar...these Brazilian players need to have some respect for the game...just because their predecessors won 5 wcs doesn't mean they could add on to that with just some skills and partying""}",
UgzFtGVQ99uR3Xb0_O14AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-17T18:02:19.187899+00:00,0,,,Wj8z9l_s990,"{""text"":""I always wonder how they are going to build a bridge near Nashik phata...is it going to be a three tier bridge? Or is the metro going to go above existing railway line? Anyway great job on the info...l always look forward to your vlogs... Abki bar phir Modi sarkar""}",
UgwfA6a-WBqezckhGmx4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-14T03:45:53.229739+00:00,0,,,lDIfnWUjjzI,"{""text"":""I have a gut feeling that sp bsp would join NDA  after elections, but would not talk about it to keep leverage""}",
Ugyjmxw4YNo67F7_Z4t4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-13T21:38:35.393189+00:00,0,,,QbLoN9SI-B0,"{""text"":""We should start by renaming Delhi to INDRAPRASTHA""}",
Ugx5TT0frw0ac1WJdb94AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-09T18:14:23.171656+00:00,0,,,fiiC1ZsTSnQ,"{""text"":""Nonveg Ko veg Bana diya, Patil Ko Patel Bana diya""}",
UgyOvvgsMSJitqKkFHh4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2019-02-06T18:36:30.720725+00:00,0,,,8gTkgfOMkTU,"{""text"":""South Asia is like one family of 4 brothers and 4 sisters... eldest sister (🇮🇳) is trying to get here shit together while taking care of age old parents (traditions and culture), we have two  brothers addicted to opium ( 🇦🇫 & 🇵🇰), one sister (🇧🇩) who used to get harassed by a brother (🇵🇰) for opium money but now is independent and there are the other four siblings that that were too small to understand what happened with the family (🏴\udb40\udc67\udb40\udc62\udb40\udc65\udb40\udc6e\udb40\udc67\udb40\udc7fcolonization) and now just visit home during holidays or just send postcards (🇧🇹,🇲🇲,🇳🇵,🇱🇰) and also are influenced by the wealth of our wealthy nosey neighbours (🇨🇳). ""},{""text"":""\n""},{""text"":""Many of us wish that we could unite these siblings not by forgetting our new identities but somewhat like the Eurozone""}",
UgxTGtoaMWkgb7L9BlB4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2018-12-19T19:27:40.798893+00:00,0,,,PhAZ3mfnwaM,"{""text"":""I don't know why our mainstream media avoids these topics...Great work guys!""}",
UgyLBxGKK3woM92tGHV4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2018-04-02T13:24:59.694528+00:00,0,,UgxHUhkhOWEAiNCS-0h4AaABCQ,,"{""text"":""Is it necessary to show funds twice the amount on Form I-20?""}",
Ugxll15WtXuBbkJccxB4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2017-11-25T05:16:37.015638+00:00,0,,,xcXrqlgEQE8,"{""text"":""Daddy RK😂😂😂""}",
Ugxo-Jlgoj7EtOTEubp4AaABAg.8_NLOwtyuOe8_NVTXC9Dm2,UCQHcGs-Dub4lqoMVppqrlvw,2017-11-25T05:16:21.827995+00:00,0,Ugxo-Jlgoj7EtOTEubp4AaABAg,,xcXrqlgEQE8,"{""text"":""Giriraj Shinde tula mahit Tari hai ka one piece""}",Ugxo-Jlgoj7EtOTEubp4AaABAg
UgxEmlVR0NNIYK4oBhR4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2017-11-16T09:28:22.886089+00:00,0,,,VO3LVsc6EY0,"{""text"":""hey ""},{""text"":""#reviewmastervikrant"",""hashtag"":{""hashtagId"":""reviewmastervikrant""}},{""text"":"" can you make a video about kalpakkam nuclear power plant, I know it's not defense related nor related to space research but it still would be a major achievement by our nuclear scientists 😀""}",
UggwJx6Q0WzJz3gCoAEC.8LOTG8nABsR8WeIwcM6t4g,UCQHcGs-Dub4lqoMVppqrlvw,2017-08-24T17:07:37.873465+00:00,0,UggwJx6Q0WzJz3gCoAEC,,L0KRrUuWdrg,"{""text"":""Bhava mi manya karto peshwyani kat karasthan kelet; pan akhya jati la badnam nako karu. Bajiprabhu Deshpande hyani swatacha jeev sodun Maharajancha jeev vachavla ahe""},{""text"":""\n""},{""text"":""Jai Bhavani!""}",UggwJx6Q0WzJz3gCoAEC
Ugx3fy-dCrxlSaz6Evx4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2017-08-05T12:20:15.361401+00:00,0,,,KUdQUmHDkXQ,"{""text"":""make a video on cpec vs dmic""}",
Ugy5seE4YRxwgqiy1AF4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2017-08-03T17:32:35.859407+00:00,0,,,sT0g16_LQaQ,"{""text"":""anyone here in 2017?""}",
UghOpZt-6coloHgCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2017-07-28T18:13:46.644+00:00,0,,,LDtMJNTUNyc,"{""text"":""theesri duniya doesnt mean developing nation; it means non-aligned nation""}",
UgjhRNiHavKfc3gCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2017-02-03T11:43:04.836+00:00,0,,,XSdF0PexlnU,"{""text"":""bill gates aint the most charitable person...its mansa musa""}",
UggJP7UdDrr2O3gCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2017-02-01T12:10:24.783+00:00,0,,,bIUYvlKZpNc,"{""text"":""u could have used a better actor for that russell peters' impersonation""}",
UgjST2mm94Y-IHgCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2017-01-11T17:18:55.17+00:00,0,,,KghWMFzHio0,"{""text"":""one of the best movies I have seen in 2016, u have to watch it with ur father, all kinds of drama from a big joint family""}",
UgifqfA3fPb3lHgCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2016-11-25T17:33:14.683+00:00,0,,,s9bIyaqgMFc,"{""text"":""nice video kiddo...keep them coming""}",
UgiBaoBSDvWn3ngCoAEC.8LW54vslAlv8LcO5grotOy,UCQHcGs-Dub4lqoMVppqrlvw,2016-11-23T13:28:52.962444+00:00,0,UgiBaoBSDvWn3ngCoAEC,,ufEyOhaYugQ,"{""text"":""I can't believe people of Delhi actually voted for him twice....by gods grace u people had the second chance...people of the nation's capital are real stupid i gotta say...and u represent the whole nation....even a kid on the street had seen through khujliwals intentions after he joined hands with congress just to get a majority...if he were to be so honest he would went for reelections instantly but....usko satta ka lobh tha na""}",UgiBaoBSDvWn3ngCoAEC
UgivuOe8u1roZ3gCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2016-11-09T18:02:45.997+00:00,0,,,0SLfCkXDAf8,"{""text"":""this was one entertaining election for us neutrals""}",
UgjD9aLW23HxhHgCoAEC.8JdKa8zgxt48JdLE0WM-EL,UCQHcGs-Dub4lqoMVppqrlvw,2016-10-05T05:20:15.253423+00:00,0,UgjD9aLW23HxhHgCoAEC,,9pM6mPbiqRk,"{""text"":""gohan theme""}",UgjD9aLW23HxhHgCoAEC
UggbvanSyhHt7XgCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2016-07-17T16:15:59.49+00:00,0,,,33KIf2pHiIo,"{""text"":""they forgot to mention Dragonball evolution""}",
Ughf_zz_ZTFFIHgCoAEC,UCQHcGs-Dub4lqoMVppqrlvw,2015-10-13T04:03:19.855+00:00,0,,,6288UVTMYjI,"{""text"":""Very Helpful""},{""text"":""\n""},{""text"":""Thank You Sir!""}",





